"","Country","Year","Gini_Coefficient","EU_2004","EU_2014"
"470","NLD","2010",0.990695894840719,0,1
"471","NLD","2009",0.990142268377429,0,1
"472","NLD","2008",0.990106374920361,0,1
"473","NLD","2007",0.989938639391831,0,1
"474","NLD","2006",0.990062036499777,0,1
"475","NLD","2005",0.989889585253665,0,1
"476","NLD","2004",0.989857330896097,0,1
"477","NLD","2003",0.989792043049659,0,1
"478","NLD","2002",0.98992853384776,0,1
"479","NLD","2001",0.98976674658601,0,1
"480","NLD","2000",0.989424481030057,0,1
"481","NOR","2014",0.990727530420168,0,0
"482","NOR","2013",0.990883686419453,0,0
"483","NOR","2012",0.990888163776888,0,0
"484","NOR","2011",0.990926028435207,0,0
"485","NOR","2010",0.991754820037406,0,0
"486","NOR","2009",0.991644306417147,0,0
"487","NOR","2008",0.991345521886516,0,0
"488","NOR","2007",0.991316990424468,0,0
"489","NOR","2006",0.991294938505783,0,0
"490","NOR","2005",0.99124476141261,0,0
"491","NOR","2004",0.991400160766327,0,0
"492","NOR","2003",0.991385581789006,0,0
"493","NOR","2002",0.991290013710347,0,0
"494","NOR","2001",0.991186256799532,0,0
"495","NOR","2000",0.990935998009301,0,0
"496","POL","2014",0.988473287463459,1,1
"497","POL","2013",0.988532783577672,1,1
"498","POL","2012",0.988635962742304,1,1
"499","POL","2011",0.988463872691681,1,1
"500","POL","2010",0.98826680822678,1,1
"501","POL","2009",0.988064553679284,1,1
"502","POL","2008",0.988616049345065,1,1
"503","POL","2007",0.988469992043216,1,1
"504","POL","2006",0.98857287391711,1,1
"505","POL","2005",0.988360559563206,1,1
"506","POL","2004",0.988534060318608,1,1
"507","POL","2003",0.989171087976211,1,1
"508","POL","2002",0.989072045683226,1,1
"509","POL","2001",0.98892203713947,1,1
"510","POL","2000",0.988846952735851,1,1
"511","PRT","2014",0.990481827776469,0,1
"512","PRT","2013",0.990415139311784,0,1
"513","PRT","2012",0.990578930628981,0,1
"514","PRT","2011",0.99029061387195,0,1
"515","PRT","2010",0.990318643042538,0,1
"516","PRT","2009",0.990274889911035,0,1
"517","PRT","2008",0.990064834403405,0,1
"518","PRT","2007",0.99028089375883,0,1
"519","PRT","2006",0.990217407248961,0,1
"520","PRT","2005",0.990214858402366,0,1
"521","PRT","2004",0.990318877743062,0,1
"522","PRT","2003",0.990472830596513,0,1
"523","PRT","2002",0.99065451571109,0,1
"524","PRT","2001",0.990788389375498,0,1
"525","PRT","2000",0.991005791221028,0,1
"526","ROU","2014",0.989531849862216,0,1
"527","ROU","2013",0.989372383533864,0,1
"528","ROU","2012",0.98968059998375,0,1
"529","ROU","2011",0.989484638782456,0,1
"530","ROU","2010",0.989546934185873,0,1
"531","ROU","2009",0.989184086331127,0,1
"532","ROU","2008",0.990057589109707,0,1
"533","ROU","2007",0.989864349451038,0,1
"534","ROU","2006",0.990155665058414,0,1
"535","ROU","2005",0.990319588854474,0,1
"536","ROU","2004",0.990377163825723,0,1
"537","ROU","2003",0.990108209473436,0,1
"538","ROU","2002",0.990169573801927,0,1
"539","ROU","2001",0.990584171223443,0,1
"540","ROU","2000",0.99035940657597,0,1
"541","RUS","2014",0.995762669431949,0,0
"542","RUS","2013",0.995756004976525,0,0
"543","RUS","2012",0.995870647984942,0,0
"544","RUS","2011",0.995637177591462,0,0
"545","RUS","2010",0.995614195383105,0,0
"546","RUS","2009",0.995511804034103,0,0
"547","RUS","2008",0.995572417719786,0,0
"548","RUS","2007",0.99541266738612,0,0
"549","RUS","2006",0.995496955105847,0,0
"550","RUS","2005",0.995599859739884,0,0
"551","RUS","2004",0.995506984395481,0,0
"552","RUS","2003",0.995290647798652,0,0
"553","RUS","2002",0.995426305065298,0,0
"554","RUS","2001",0.995452279025182,0,0
"555","RUS","2000",0.995417865438385,0,0
"556","SVK","2014",0.989738589702707,1,1
"557","SVK","2013",0.989834285239669,1,1
"558","SVK","2012",0.989677478451339,1,1
"559","SVK","2011",0.990778117374987,1,1
"560","SVK","2010",0.990416932985572,1,1
"561","SVK","2009",0.990170360811744,1,1
"562","SVK","2008",0.989934391983624,1,1
"563","SVK","2007",0.989766026031858,1,1
"564","SVK","2006",0.989964322098825,1,1
"565","SVK","2005",0.99058829066,1,1
"566","SVK","2004",0.990809478423021,1,1
"567","SVK","2003",0.9909106499414,1,1
"568","SVK","2002",0.991159387456046,1,1
"569","SVK","2001",0.991393244461124,1,1
"570","SVK","2000",0.991489525440496,1,1
"571","SVN","2014",0.989977941707301,1,1
"572","SVN","2013",0.990037774973541,1,1
"573","SVN","2012",0.990246348042397,1,1
"574","SVN","2011",0.990393951169606,1,1
"575","SVN","2010",0.990322920801102,1,1
"576","SVN","2009",0.990256111478961,1,1
"577","SVN","2008",0.989906749565225,1,1
"578","SVN","2007",0.990425690463819,1,1
"579","SVN","2006",0.990610497515084,1,1
"580","SVN","2005",0.990671642099137,1,1
"581","SVN","2004",0.991005109676451,1,1
"582","SVN","2003",0.99085775077267,1,1
"583","SVN","2002",0.990971505873135,1,1
"584","SVN","2001",0.99143883678936,1,1
"585","SVN","2000",0.991249138353874,1,1
"586","SWE","2014",0.990352366972673,0,1
"587","SWE","2013",0.990290113329996,0,1
"588","SWE","2012",0.990367478486584,0,1
"589","SWE","2011",0.990079160140828,0,1
"590","SWE","2010",0.990161130080262,0,1
"591","SWE","2009",0.990143237987377,0,1
"592","SWE","2008",0.990422122229178,0,1
"593","SWE","2007",0.990456458720306,0,1
"594","SWE","2006",0.990439141172847,0,1
"595","SWE","2005",0.990420872371407,0,1
"596","SWE","2004",0.990486877596642,0,1
"597","SWE","2003",0.990465836885039,0,1
"598","SWE","2002",0.990577369830435,0,1
"599","SWE","2001",0.990617127759008,0,1
"600","SWE","2000",0.990844380860716,0,1
"601","TUR","2014",0.992349815562533,0,0
"602","TUR","2013",0.992242080393313,0,0
"603","TUR","2012",0.99206434692555,0,0
"604","TUR","2011",0.992071490259323,0,0
"605","TUR","2010",0.991646059480063,0,0
"606","TUR","2009",0.991429799177827,0,0
"607","TUR","2008",0.991507414390566,0,0
"608","TUR","2007",0.991556227696257,0,0
"609","TUR","2006",0.991511357291463,0,0
"610","TUR","2005",0.991348732217546,0,0
"611","TUR","2004",0.991261632680263,0,0
"612","TUR","2003",0.991138200929732,0,0
"613","TUR","2002",0.991554864437724,0,0
"614","TUR","2001",0.991746304080556,0,0
"615","TUR","2000",0.991748369873618,0,0
"616","TWN","2014",0.993898324182951,0,0
"617","TWN","2013",0.993664557218498,0,0
"618","TWN","2012",0.993852218231947,0,0
"619","TWN","2011",0.994010106966022,0,0
"620","TWN","2010",0.994309039054596,0,0
"621","TWN","2009",0.994119995624149,0,0
"622","TWN","2008",0.994174739744266,0,0
"623","TWN","2007",0.994157192729201,0,0
"624","TWN","2006",0.994309292183567,0,0
"625","TWN","2005",0.993996637311563,0,0
"626","TWN","2004",0.994258336371148,0,0
"627","TWN","2003",0.99435380543238,0,0
"628","TWN","2002",0.994340751129725,0,0
"629","TWN","2001",0.994499691201507,0,0
"630","TWN","2000",0.994446778204532,0,0
"631","USA","2014",0.988864858899652,0,0
"632","USA","2013",0.988989600051845,0,0
