"","Country","Year","Entropy","Eu_2014","Eu_2004","Educbasic","workagepop","R&D","FDIinflows"
"147","FIN","2003",9.26931919975221,"1","0",46.797,3483581,"3.29821991920471",3.47526038641381
"148","FIN","2002",9.22790484773784,"1","0",48.057,3478324,"3.25307989120483",5.76518399300031
"149","FIN","2001",9.21341453356071,"1","0",47.694,3471758,"3.19372010231018",2.48948733398858
"150","FIN","2000",9.18994254219323,"1","0",53.446,3464352,"3.24137997627258",10.714265643958
"151","FRA","2014",9.05350307171429,"1","0",31.764,41834284,"2.27591991424561",0.203254562718035
"152","FRA","2013",9.03823847135989,"1","0",33.309,41924226,"2.23703002929688",1.12342342416042
"153","FRA","2012",9.02297986009462,"1","0",34.435,42005760,"2.22707009315491",1.22759662106149
"154","FRA","2011",8.98863402665466,"1","0",34.687,42095743,"2.19161009788513",1.54287540837324
"155","FRA","2010",9.00219504218147,"1","0",34.942,42084351,"2.17857003211975",1.47019572697397
"156","FRA","2009",9.00580291466001,"1","0",34.919,41982175,"2.21206998825073",0.682106491646852
"157","FRA","2008",8.95709047903274,"1","0",34.817,41868249,"2.06117010116577",2.32049138897663
"158","FRA","2007",8.95794277220663,"1","0",35.638,41694810,"2.0245099067688",3.14883387347586
"159","FRA","2006",8.97669720883604,"1","0",36.084,41435583,"2.05094003677368",3.40253485643684
"160","FRA","2005",8.98733995327028,"1","0",36.223,41120722,"2.05151009559631",3.87524735138074
"161","FRA","2004",8.94572202073052,"1","0",44,40808634,"2.09460997581482",1.67993859132812
"162","FRA","2003",8.93589352184479,"1","0",44.07,40511430,"2.11994004249573",2.29600283284986
"163","FRA","2002",8.92887448207194,"1","0",43.055,40220123,"2.17448997497559",3.43347287145825
"164","FRA","2001",8.89793282925699,"1","0",43.086,39940381,"2.13804006576538",3.63966078420369
"165","FRA","2000",8.90363362397315,"1","0",43.677,39677855,"2.09346008300781",3.03074697177105
"166","GBR","2014",8.84227330492803,"1","0",56.954,41827620,"2.26449990272522",1.92156774768545
"167","GBR","2013",8.73186205257788,"1","0",56.638,41710813,"1.62011003494263",1.95605174026818
"168","GBR","2012",8.84178596316046,"1","0",56.617,41663167,"1.57631003856659",1.72697599448212
"169","GBR","2011",8.9246059543862,"1","0",59.301,41607173,"1.6452100276947",1.01403975166563
"170","GBR","2010",8.95416395072431,"1","0",56.176,41444114,"1.63496994972229",2.6849735901
"171","GBR","2009",8.89342596777576,"1","0",57.607,41224543,"1.66659998893738",0.602903980683404
"172","GBR","2008",8.92990709854717,"1","0",57.807,40985517,"1.6078599691391",8.65204820165557
"173","GBR","2007",8.93202468509131,"1","0",67.614,40682733,"1.61708998680115",6.77930004470465
"174","GBR","2006",8.95351225668225,"1","0",67.672,40315048,"1.57539999485016",7.51858312899467
"175","GBR","2005",9.02778563460116,"1","0",67.398,39917314,"1.54904997348785",9.93454640049509
"176","GBR","2004",8.99521292873694,"1","0",67.364,39543896,"1.52997994422913",3.59523929838674
"177","GBR","2003",9.00500035252505,"1","0",67.833,39224731,"1.57962000370026",1.7528640877232
"178","GBR","2002",8.98974813084195,"1","0",67.841,38933315,"1.61372995376587",5.02654863681235
"179","GBR","2001",8.97706823269022,"1","0",68.317,38661576,"1.59658002853394",3.3998059098334
"180","GBR","2000",9.00512346213076,"1","0",69.003,38411614,"1.60906004905701",9.85451206947804
"181","GRC","2014",7.40233956916228,"1","0",33.432,7065107,"0.839980006217957",1.14557064148088
"182","GRC","2013",7.5869994778982,"1","0",33.944,7140124,"0.814779996871948",1.23280746804565
"183","GRC","2012",7.48949996983207,"1","0",34.866,7224390,"0.710049986839294",0.686731020108175
"184","GRC","2011",7.51546034066206,"1","0",36.256,7304091,"0.684260010719299",0.385938886644913
"185","GRC","2010",7.69675513699896,"1","0",38.081,7360393,"0.603470027446747",0.179361228004649
"186","GRC","2009",7.65949256218495,"1","0",38.828,7391000,"0.625569999217987",0.834961020727542
"187","GRC","2008",7.72790044233733,"1","0",38.256,7402118,"0.661830008029938",1.61093214151846
"188","GRC","2007",7.76824273205473,"1","0",38.381,7401422,"0.576550006866455",0.613705575128197
"189","GRC","2006",7.82293889268128,"1","0",38.707,7397524,"0.561179995536804",1.97823728049588
"190","GRC","2005",7.67595276480696,"1","0",39.763,7400093,"0.578960001468658",0.277754143805881
"191","GRC","2004",7.6293433298151,"1","0",39.765,7406506,"0.527300000190735",0.891391174178269
"192","GRC","2003",7.62952633121577,"1","0",41.683,7410994,"0.546540021896362",0.695797659170262
"193","GRC","2002",7.59266246278954,"1","0",42.203,7414777,"..",0.0221141414013334
"194","GRC","2001",7.73043390905976,"1","0",42.664,7407059,"0.559480011463165",0.00146818055136564
"195","GRC","2000",7.69804616120111,"1","0",43.414,7381435,"..",-0.0062820866311515
"196","HUN","2014",8.62567225649894,"1","1",24.34,6691117,"1.3445999622345",9.26026289604708
"197","HUN","2013",8.62031004283082,"1","1",27.714,6747076,"1.38409996032715",-2.64334200019703
"198","HUN","2012",8.66919273432678,"1","1",27.052,6794920,"1.25423002243042",8.39652900734838
"199","HUN","2011",8.6728111411529,"1","1",26.337,6849382,"1.17925000190735",7.56713765607226
"200","HUN","2010",8.7077760088347,"1","1",26.064,6874888,"1.12864995002747",-15.7141859416703
"201","HUN","2009",8.6795318131876,"1","1",25.1,6895853,"1.12802004814148",-2.13023268950647
"202","HUN","2008",8.55806444295289,"1","1",25.236,6915646,"0.977569997310638",47.4388008170059
"203","HUN","2007",8.50597255155026,"1","1",24.697,6932247,"0.954450011253357",50.3837301500016
"204","HUN","2006",8.48341392838821,"1","1",24.876,6941896,"0.977400004863739",16.1419177882521
"205","HUN","2005",8.40974072917859,"1","1",24.72,6945793,"0.919510006904602",24.2817851336626
"206","HUN","2004",8.4537956368862,"1","1",23.909,6950722,"0.859899997711182",4.35849386883798
"207","HUN","2003",8.18336040272032,"1","1",24.703,6954489,"0.91882997751236",4.87484007510829
"208","HUN","2002",8.26019066672723,"1","1",24.727,6963235,"0.983550012111664",5.38897593043896
"209","HUN","2001",8.13816573587189,"1","1",25.036,6966362,"0.913100004196167",7.55129373840367
"210","HUN","2000",8.11192248801585,"1","1",25.413,6961575,"0.790960013866425",5.81915570397215
"211","IRL","2014",8.32823589590851,"1","0",33.478,3058075,"1.52098000049591",37.5005979229747
"212","IRL","2013",8.37995336586605,"1","0",35.874,3047390,"1.56757998466492",29.7385395755597
"213","IRL","2012",8.35905163649515,"1","0",36.385,3051045,"1.55675005912781",25.8043465179726
"214","IRL","2011",8.37273839344426,"1","0",37.369,3063271,"1.55262005329132",9.90897233886717
"215","IRL","2010",8.37711136801678,"1","0",38.371,3080449,"1.5947699546814",17.0104319599033
"216","IRL","2009",8.57233470637528,"1","0",40.117,3095102,"1.61371004581451",22.827608853053
"217","IRL","2008",8.56223496718503,"1","0",43.619,3088703,"1.39126002788544",8.45449268903965
"218","IRL","2007",8.5933708020367,"1","0",45.163,3036843,"1.23407995700836",22.1915415030247
"219","IRL","2006",8.38354343115346,"1","0",42.538,2942068,"1.19886994361877",9.50555829114522
"220","IRL","2005",8.57267785017843,"1","0",47.071,2847567,"1.19196999073029",22.1832694953893
"221","IRL","2004",8.54744649368344,"1","0",45.62,2774986,"1.1777800321579",-5.4573737056403
"222","IRL","2003",8.51037661186379,"1","0",45.564,2718146,"1.12434995174408",13.8344483619935
"223","IRL","2002",8.46363654844264,"1","0",45.951,2666451,"1.05575001239777",22.8030331273105
"224","IRL","2001",8.33203582457316,"1","0",51.086,2609285,"1.05193996429443",8.82598474895757
"225","IRL","2000",8.4616473981215,"1","0",49.764,2553492,"1.08382999897003",25.7260262388969
"226","ITA","2014",9.06417073731783,"1","0",34.893,39180526,"1.33840000629425",0.787819994555961
"227","ITA","2013",9.06071423195748,"1","0",35.188,38985081,"1.30106997489929",0.911862937337876
"228","ITA","2012",9.0602585298721,"1","0",35.636,38703235,"1.26218998432159",0.00167234025572561
"229","ITA","2011",9.11602259376097,"1","0",34.876,38780536,"1.20155000686646",1.50176764625296
"230","ITA","2010",9.11493689308018,"1","0",35.085,38830477,"1.21797001361847",0.464889359066002
"231","ITA","2009",9.1294636990698,"1","0",35.762,38762126,"1.21786999702454",0.75489699092781
"232","ITA","2008",9.10059742758591,"1","0",36.969,38648892,"1.15971994400024",-0.394476495589979
"233","ITA","2007",9.09741066610079,"1","0",37.239,38435856,"1.12899005413055",2.98113330312029
"234","ITA","2006",9.11351597424419,"1","0",37.923,38318239,"1.08401000499725",2.92351747020356
"235","ITA","2005",9.11963719890807,"1","0",40.983,38356918,"1.04435002803802",1.97835183741895
"236","ITA","2004",9.10027013115591,"1","0",42.049,38343139,"1.05025005340576",1.11266342687585
"237","ITA","2003",9.13411777582816,"1","0",41.934,38224559,"1.05894005298615",1.24065779813371
"238","ITA","2002",9.11337878110094,"1","0",41.774,38184023,"1.08124005794525",1.35023292663196
"239","ITA","2001",9.08143091657405,"1","0",41.332,38273154,"1.04069995880127",1.27378322788259
"240","ITA","2000",9.00539714258187,"1","0",42.84,38388464,"1.00364005565643",1.14879631454321
"241","LTU","2014",8.56168636093862,"1","1",16.603,1949194,"1.03011000156403",0.736237941196901
"242","LTU","2013",8.61456333773087,"1","1",14.779,1973098,"0.94871997833252",1.65219575592806
"243","LTU","2012",8.62306313778409,"1","1",14.101,1998425,"0.893040001392365",1.57750505089112
"244","LTU","2011",8.66666403295001,"1","1",14.078,2029386,"0.9026899933815",4.32022249925765
