"","Country","Year","Gini_Coefficient","EU_2004","EU_2014"
"632","USA","2013",0.867377001235316,0,0
"633","USA","2012",0.869069990320221,0,0
"634","USA","2011",0.864210993505865,0,0
"635","USA","2010",0.864877064610033,0,0
"636","USA","2009",0.856308809252659,0,0
"637","USA","2008",0.856015927463307,0,0
"638","USA","2007",0.858265257336041,0,0
"639","USA","2006",0.859179070800008,0,0
"640","USA","2005",0.859061557196665,0,0
"641","USA","2004",0.861801181551078,0,0
"642","USA","2003",0.863381236536011,0,0
"643","USA","2002",0.862342707128222,0,0
"644","USA","2001",0.860674115360637,0,0
"645","USA","2000",0.864635823491474,0,0
"646","ROW","2014",0.857844262448982,0,0
"647","ROW","2013",0.865117632259465,0,0
"648","ROW","2012",0.867075410733001,0,0
"649","ROW","2011",0.862311019804618,0,0
"650","ROW","2010",0.854407386462966,0,0
"651","ROW","2009",0.843997009739384,0,0
"652","ROW","2008",0.855847411315965,0,0
"653","ROW","2007",0.850943720291001,0,0
"654","ROW","2006",0.856173100221241,0,0
"655","ROW","2005",0.854378685628064,0,0
"656","ROW","2004",0.842834412605527,0,0
"657","ROW","2003",0.837057579605488,0,0
"658","ROW","2002",0.835454793975818,0,0
"659","ROW","2001",0.833212277363156,0,0
"660","ROW","2000",0.844503915729531,0,0
